"Get_Sequence_Position.htm+html.body.p.img[alt]:91-6","{IMG_TXT} Get Sequence Position Action","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.h4:92-3","Arguments:","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.th:97-11","Argument","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.th:98-11","Description","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:101-11","Variable","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:102-11","The ID of the sequence element to get the position of.","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:105-11","Target X","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:106-11","The target variable to hold the x position.","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:109-11","Target Y","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.table.tbody.tr.td:110-11","The target variable to hold the y position.","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.h4:116-3","Example:","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.p.img[alt]:117-6","{IMG_TXT} Get Sequence Position Example","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.p:117-3","The above action block code retrieves the current position of the sequence element ID stored in the variable ""<span class=""inline"">my_seq</span>"". These vales are then used to set the position of the sequence, moving it 10 pixels to the right.","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.div.div.div.div:125-9","Back: <a href=""Sequence_Actions_Library.htm"">Sequence Actions</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.div.div.div.div:126-9","Next: <a href=""Set_Sequence_Position.htm"">Set Sequence Position</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
#CSV_COMMENT_OUT#"Get_Sequence_Position.htm+html.body.div.h5:129-5","© Copyright YoYo Games Ltd. 2020 All Rights Reserved",""
"Get_Sequence_Position.htm+html.body.p:138-1","{SEARCH_RESULT} Page that explains the Get Sequence Position action","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
"Get_Sequence_Position.htm+html.body.p:138-75","{INDEX_KEYWORD} DnD™ Action - Get Sequence Position","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FSequences%2FGet_Sequence_Position.htm"
